Treatment,Plot,TreeID_clean,Species_clean,DBH_timeframe,dbh,Year,Status,time_increment_yr,dbh_delta_cm,dbh_increment_cm/yr,start_year,end_year,Remove flag,PFT,Outlier,DBH_BA,Treatment_raw,PFT_simple,start_year_raw,end_year_raw
None,un2,un2_421,abco,DBH_10Post,19.3,2011,1.0,9.0,0.1999999999999993,0.0222222222222221,2002.0,2011,0,fir,0,19.3,Control,fir,2002.0,2011
None,un2,un2_423,abco,DBH_10Post,48.0,2011,1.0,9.0,2.6000000000000014,0.288888888888889,2002.0,2011,0,fir,0,48.0,Control,fir,2002.0,2011
None,un2,un2_425,abco,DBH_10Post,40.7,2011,1.0,9.0,3.5,0.3888888888888889,2002.0,2011,0,fir,0,40.7,Control,fir,2002.0,2011
None,un2,un2_426,abco,DBH_10Post,29.6,2011,1.0,9.0,0.4000000000000021,0.0444444444444446,2002.0,2011,0,fir,0,29.6,Control,fir,2002.0,2011
None,un2,un2_430,abco,DBH_10Post,41.0,2011,1.0,9.0,3.200000000000003,0.3555555555555558,2002.0,2011,0,fir,0,41.0,Control,fir,2002.0,2011
None,un2,un2_431,abco,DBH_10Post,22.2,2011,1.0,9.0,2.6999999999999997,0.2999999999999999,2002.0,2011,0,fir,0,22.2,Control,fir,2002.0,2011
None,un2,un2_434,abco,DBH_10Post,16.9,2011,1.0,9.0,0.8999999999999986,0.0999999999999998,2002.0,2011,0,fir,0,16.9,Control,fir,2002.0,2011
None,un2,un2_435,abco,DBH_10Post,24.5,2011,1.0,9.0,2.1999999999999997,0.2444444444444443,2002.0,2011,0,fir,0,24.5,Control,fir,2002.0,2011
None,un2,un2_438,abco,DBH_10Post,33.4,2011,1.0,9.0,3.3999999999999986,0.3777777777777776,2002.0,2011,0,fir,0,33.4,Control,fir,2002.0,2011
None,un2,un2_442,abco,DBH_10Post,15.8,2011,1.0,9.0,0.5,0.0555555555555555,2002.0,2011,0,fir,0,15.8,Control,fir,2002.0,2011
None,un2,un2_443,abco,DBH_10Post,21.2,2011,1.0,9.0,1.0,0.1111111111111111,2002.0,2011,0,fir,0,21.2,Control,fir,2002.0,2011
None,un2,un2_446,abco,DBH_10Post,71.5,2011,1.0,9.0,4.5,0.5,2002.0,2011,0,fir,0,71.5,Control,fir,2002.0,2011
None,un2,un2_449,abco,DBH_10Post,32.4,2011,1.0,9.0,1.1999999999999993,0.1333333333333332,2002.0,2011,0,fir,0,32.4,Control,fir,2002.0,2011
None,un2,un2_452,abco,DBH_10Post,23.2,2011,1.0,9.0,0.6999999999999993,0.0777777777777777,2002.0,2011,0,fir,0,23.2,Control,fir,2002.0,2011
None,un2,un2_453,abco,DBH_10Post,45.3,2011,1.0,9.0,1.8999999999999984,0.2111111111111109,2002.0,2011,0,fir,0,45.3,Control,fir,2002.0,2011
None,un2,un2_454,abco,DBH_10Post,71.0,2011,1.0,9.0,4.900000000000006,0.5444444444444451,2002.0,2011,0,fir,0,71.0,Control,fir,2002.0,2011
None,un2,un2_456,abco,DBH_10Post,57.6,2011,1.0,9.0,4.800000000000004,0.5333333333333338,2002.0,2011,0,fir,0,57.6,Control,fir,2002.0,2011
